order_id,user_id,status,total_amount,created_at
3859,149,pending,7619.81,2024-05-30 04:11:00
3860,370,pending,1019.15,2024-07-22 00:09:00
3861,351,pending,2225.27,2024-10-27 08:48:00
3862,85,pending,9548.06,2024-12-06 23:01:00
3863,598,cancelled,3120.4,2024-08-16 15:56:00
3864,185,returned,6208.54,2024-04-16 21:11:00
3865,431,cancelled,3226.48,2024-04-25 04:30:00
3866,419,completed,6550.3,2024-11-04 09:46:00
3867,571,completed,9708.06,2024-12-12 04:17:00
3868,971,cancelled,8288.9,2024-07-02 18:34:00
3869,360,completed,3884.42,2024-03-08 03:06:00
3870,589,completed,3264.72,2024-10-01 18:59:00
3871,862,completed,1790.22,2024-08-08 17:56:00
3872,415,cancelled,7351.82,2024-10-01 13:16:00
3873,491,returned,7932.52,2024-09-20 21:26:00
3874,130,pending,4689.73,2024-01-31 00:32:00
3875,539,cancelled,3188.42,2024-05-12 00:32:00
3876,768,pending,4439.39,2024-12-02 17:05:00
3877,579,completed,5761.68,2024-09-08 09:39:00
3878,867,pending,948.96,2024-06-02 01:03:00
3879,414,pending,3991.08,2024-11-16 04:53:00
3880,203,cancelled,9798.51,2024-05-22 17:17:00
3881,523,returned,2777.15,2024-01-21 16:10:00
3882,121,pending,5783.43,2024-09-27 13:20:00
3883,281,returned,1956.17,2024-12-31 00:10:00
3884,68,pending,2073.09,2024-09-08 21:47:00
3885,152,completed,3656.87,2024-06-17 00:56:00
3886,214,pending,119.59,2024-01-11 00:35:00
3887,532,returned,2561.8,2024-05-29 23:45:00
3888,413,returned,2468.8,2024-02-26 19:00:00
3889,4,completed,1301.05,2024-03-01 12:51:00
3890,3,completed,5838.49,2024-02-17 12:36:00
3891,772,pending,8221.96,2024-03-12 21:31:00
3892,207,returned,7447.43,2024-10-24 21:34:00
3893,968,returned,7426.13,2024-11-12 01:24:00
3894,10,cancelled,3072.0,2024-02-12 17:27:00
3895,492,cancelled,3946.23,2024-01-21 01:01:00
3896,944,cancelled,6874.54,2024-05-07 13:07:00
3897,912,completed,7257.82,2024-05-05 14:05:00
3898,952,completed,5281.57,2024-02-13 10:05:00
3899,679,cancelled,6973.6,2024-06-17 16:09:00
3900,778,cancelled,1585.8,2024-01-10 06:40:00
3901,267,completed,777.29,2024-04-14 10:48:00
3902,245,cancelled,4187.44,2024-01-16 14:20:00
3903,385,cancelled,2905.5,2024-12-26 08:55:00
3904,415,returned,4472.01,2024-01-28 03:03:00
3905,564,pending,2743.27,2024-11-25 23:01:00
3906,830,pending,7092.77,2024-10-03 02:44:00
3907,520,pending,9214.44,2024-11-30 07:32:00
3908,458,cancelled,9684.65,2024-03-17 12:09:00
3909,35,cancelled,5057.89,2024-02-05 15:16:00
3910,706,cancelled,9057.86,2024-08-27 07:50:00
3911,935,cancelled,6408.02,2024-04-08 13:19:00
3912,164,pending,3509.96,2024-08-20 00:00:00
3913,302,completed,1678.76,2024-02-18 17:08:00
3914,565,cancelled,1161.11,2024-02-29 21:26:00
3915,961,completed,6320.58,2024-11-19 10:22:00
3916,579,completed,2939.96,2024-07-22 03:56:00
3917,33,completed,4700.02,2024-03-29 07:03:00
3918,271,returned,4143.15,2024-01-28 02:08:00
3919,576,pending,5271.48,2024-08-22 02:01:00
3920,92,pending,2084.99,2024-03-06 18:47:00
3921,948,returned,779.57,2024-02-15 04:01:00
3922,671,cancelled,9470.39,2024-07-10 00:31:00
3923,754,returned,4408.74,2024-06-15 07:52:00
3924,791,cancelled,3189.36,2024-01-24 09:41:00
3925,182,pending,9786.85,2024-08-02 07:54:00
3926,650,cancelled,3889.91,2024-01-13 03:39:00
3927,91,cancelled,2442.32,2024-07-06 15:46:00
3928,762,pending,9643.98,2024-06-07 15:54:00
3929,153,cancelled,2425.3,2024-10-12 13:05:00
3930,503,returned,5394.1,2024-03-24 10:48:00
3931,104,pending,8277.9,2024-12-08 05:25:00
3932,464,completed,5142.94,2024-08-02 22:51:00
3933,397,cancelled,9325.63,2024-07-23 04:54:00
3934,134,cancelled,9837.29,2024-11-14 14:56:00
3935,419,returned,5155.3,2024-05-18 19:18:00
3936,485,returned,8315.71,2024-12-05 05:37:00
3937,62,pending,3679.9,2024-01-19 13:59:00
3938,112,cancelled,5055.93,2024-09-04 09:09:00
3939,129,pending,3200.75,2024-05-19 06:19:00
3940,55,cancelled,7287.98,2024-07-12 17:09:00
3941,971,completed,1593.08,2024-06-21 20:27:00
3942,864,cancelled,6085.55,2024-07-01 05:22:00
3943,263,pending,270.2,2024-07-23 21:44:00
3944,284,cancelled,6463.9,2024-02-15 03:06:00
3945,687,returned,7763.69,2024-10-06 17:05:00
3946,544,pending,4689.63,2024-01-02 21:27:00
3947,240,cancelled,2330.94,2024-12-12 18:50:00
3948,295,pending,7267.75,2024-09-27 16:17:00
3949,601,returned,5414.72,2024-07-26 12:16:00
3950,887,completed,3538.44,2024-02-20 03:02:00
3951,187,completed,1693.88,2024-07-08 09:12:00
3952,673,cancelled,914.39,2024-04-05 07:55:00
3953,31,completed,7111.51,2024-01-27 09:39:00
3954,762,returned,141.49,2024-05-02 15:09:00
3955,103,returned,623.43,2024-01-30 06:10:00
3956,64,pending,1139.84,2024-08-16 17:52:00
3957,607,completed,893.8,2024-05-21 01:00:00
3958,215,cancelled,9197.94,2024-08-31 03:15:00
3959,110,returned,7500.63,2024-10-28 14:48:00
3960,668,returned,551.31,2024-02-23 20:48:00
3961,398,pending,7629.54,2024-06-30 21:45:00
3962,632,completed,7245.41,2024-05-12 03:37:00
3963,664,cancelled,8469.47,2024-11-21 14:52:00
3964,537,cancelled,8686.62,2024-01-05 20:07:00
3965,79,pending,9586.22,2024-06-23 07:21:00
3966,543,pending,7091.07,2024-01-12 15:59:00
3967,171,returned,5273.6,2024-01-02 15:08:00
3968,799,returned,6027.57,2024-01-29 22:14:00
3969,480,completed,9460.38,2024-02-24 13:01:00
3970,566,completed,7814.05,2024-08-28 04:08:00
3971,916,pending,6800.78,2024-10-28 20:24:00
3972,258,returned,4955.06,2024-03-02 17:12:00
3973,497,cancelled,8391.26,2024-01-21 14:56:00
3974,430,completed,9006.74,2024-01-04 05:51:00
3975,294,completed,6769.99,2024-10-08 11:50:00
3976,361,returned,8684.6,2024-09-13 01:00:00
3977,174,cancelled,6724.38,2024-05-30 06:51:00
3978,787,pending,2211.54,2024-07-21 05:10:00
3979,994,completed,3967.96,2024-01-20 12:38:00
3980,685,returned,5559.71,2024-08-21 08:25:00
3981,683,returned,297.24,2024-08-14 21:43:00
3982,366,completed,4425.61,2024-12-19 03:15:00
3983,592,cancelled,7000.12,2024-03-13 02:20:00
3984,57,completed,8403.42,2024-06-01 04:24:00
3985,75,completed,4855.39,2024-01-05 06:12:00
3986,373,completed,9794.33,2024-11-28 16:49:00
3987,265,pending,2892.49,2024-04-18 22:47:00
3988,712,completed,6238.03,2024-04-23 18:08:00
3989,296,cancelled,5083.55,2024-04-22 00:00:00
3990,309,completed,7412.04,2024-11-03 02:52:00
3991,16,cancelled,8595.7,2024-01-24 04:06:00
3992,378,completed,3832.86,2024-07-05 22:35:00
3993,398,cancelled,4102.37,2024-05-05 07:42:00
3994,889,cancelled,2403.46,2024-10-08 02:05:00
3995,4,cancelled,269.05,2024-03-01 08:58:00
3996,511,returned,2669.81,2024-03-20 15:32:00
3997,840,returned,8569.68,2024-03-03 10:30:00
3998,253,cancelled,3277.42,2024-02-26 04:34:00
3999,789,completed,9067.75,2024-09-09 10:51:00
4000,101,pending,2418.68,2024-07-09 18:31:00
4001,519,completed,3479.52,2024-05-12 04:24:00
4002,875,completed,7648.03,2024-11-02 14:10:00
4003,233,returned,286.72,2024-05-31 09:27:00
4004,777,cancelled,7739.85,2024-08-04 14:29:00
4005,145,completed,3645.22,2024-08-14 03:01:00
4006,472,pending,705.35,2024-09-13 14:07:00
4007,371,returned,8074.54,2024-11-29 15:34:00
4008,657,pending,4863.43,2024-02-01 06:06:00
4009,499,cancelled,3138.27,2024-04-26 16:01:00
4010,795,pending,8897.81,2024-05-31 02:53:00
4011,309,cancelled,7086.21,2024-12-09 05:24:00
4012,52,pending,5669.96,2024-06-19 08:49:00
4013,770,returned,6883.99,2024-07-25 04:57:00
4014,462,pending,5594.51,2024-06-02 01:28:00
4015,427,returned,2581.65,2024-01-06 14:41:00
4016,914,returned,6863.61,2024-03-14 15:04:00
4017,881,pending,9436.48,2024-04-16 23:35:00
4018,991,returned,4811.29,2024-12-20 04:22:00
4019,619,pending,2257.09,2024-09-27 13:46:00
4020,517,returned,6113.08,2024-07-27 21:44:00
4021,31,cancelled,5218.42,2024-09-24 12:37:00
4022,696,pending,1846.01,2024-12-21 10:49:00
4023,380,pending,2671.11,2024-06-26 00:43:00
4024,538,pending,4795.23,2024-10-22 13:47:00
4025,86,cancelled,6002.19,2024-08-18 13:16:00
4026,796,completed,3211.28,2024-12-15 20:47:00
4027,330,returned,4557.3,2024-08-30 16:38:00
4028,903,returned,5048.13,2024-06-22 11:16:00
4029,163,returned,8520.33,2024-10-27 22:55:00
4030,29,pending,8328.62,2024-09-26 08:09:00
4031,866,pending,4820.88,2024-07-25 23:53:00
4032,134,returned,7313.56,2024-04-02 01:45:00
4033,181,pending,9442.56,2024-03-16 15:06:00
4034,109,completed,8375.57,2024-07-08 20:56:00
4035,502,returned,6106.8,2024-09-08 03:27:00
4036,169,completed,7816.43,2024-03-21 19:56:00
4037,557,cancelled,1228.8,2024-05-17 17:25:00
4038,591,pending,420.58,2024-03-30 03:53:00
4039,436,completed,2152.57,2024-04-01 05:01:00
4040,921,pending,7494.09,2024-10-18 17:00:00
4041,98,cancelled,1925.41,2024-07-22 08:31:00
4042,849,completed,699.45,2024-10-06 00:55:00
4043,74,returned,4699.08,2024-01-10 06:51:00
4044,83,returned,9246.12,2024-08-16 01:56:00
4045,351,completed,9419.49,2024-05-29 18:12:00
4046,214,pending,4191.36,2024-08-22 05:16:00
4047,939,cancelled,3829.68,2024-04-24 03:55:00
4048,828,returned,1683.11,2024-05-22 14:27:00
4049,248,completed,5445.32,2024-10-15 01:47:00
4050,408,cancelled,2675.08,2024-03-21 11:39:00
4051,747,cancelled,1176.38,2024-11-05 07:47:00
4052,620,pending,1359.48,2024-12-24 05:48:00
4053,506,pending,5455.09,2024-02-14 05:57:00
4054,587,completed,8240.24,2024-04-23 11:41:00
4055,49,cancelled,9751.91,2024-10-15 13:03:00
4056,129,returned,7213.41,2024-08-19 12:41:00
4057,340,pending,4590.81,2024-03-26 17:41:00
4058,312,cancelled,9774.58,2024-10-28 15:16:00
4059,639,cancelled,331.61,2024-01-01 16:54:00
4060,560,returned,3083.39,2024-01-02 13:47:00
4061,508,cancelled,7560.02,2024-01-12 05:02:00
4062,559,completed,6684.56,2024-02-22 18:53:00
4063,865,pending,5990.72,2024-03-25 05:49:00
4064,80,cancelled,7788.63,2024-06-02 07:39:00
4065,34,cancelled,2664.58,2024-10-20 01:37:00
4066,231,pending,8997.65,2024-06-27 06:15:00
4067,212,pending,164.95,2024-03-26 07:22:00
4068,69,completed,1624.25,2024-07-10 20:51:00
4069,340,cancelled,8549.72,2024-01-31 03:39:00
4070,906,pending,9894.17,2024-05-25 10:50:00
4071,736,completed,2337.76,2024-07-26 18:32:00
4072,833,cancelled,6981.91,2024-04-16 19:12:00
4073,774,pending,2008.21,2024-03-24 09:54:00
4074,253,returned,9199.45,2024-10-30 13:08:00
4075,8,completed,3533.51,2024-10-02 20:14:00
4076,126,pending,8333.37,2024-05-17 08:05:00
4077,166,completed,4498.88,2024-06-19 19:25:00
4078,321,pending,9518.65,2024-03-01 04:15:00
4079,991,returned,4074.74,2024-02-08 15:29:00
4080,317,cancelled,2850.77,2024-02-03 00:24:00
4081,187,cancelled,6445.08,2024-10-16 06:57:00
4082,459,cancelled,6259.13,2024-02-20 18:08:00
4083,186,returned,4518.75,2024-12-25 07:06:00
4084,494,cancelled,2397.98,2024-07-24 04:27:00
4085,876,cancelled,4787.18,2024-03-18 21:54:00
4086,521,returned,2593.56,2024-02-22 04:44:00
4087,27,returned,1292.61,2024-04-27 00:00:00
4088,585,pending,6632.46,2024-09-29 08:20:00
4089,896,pending,2777.77,2024-04-07 05:45:00
4090,109,completed,3602.95,2024-04-27 10:22:00
4091,11,cancelled,1031.46,2024-04-17 23:49:00
4092,143,completed,5860.68,2024-02-23 09:15:00
4093,683,completed,5222.5,2024-08-14 15:58:00
4094,606,returned,6413.34,2024-05-13 14:38:00
4095,998,pending,3806.18,2024-05-08 04:09:00
4096,995,completed,5067.01,2024-04-30 22:52:00
4097,261,cancelled,7034.08,2024-10-03 03:37:00
4098,185,completed,3094.86,2024-10-04 15:31:00
4099,43,returned,4977.82,2024-07-14 18:12:00
4100,985,pending,8818.21,2024-03-28 18:37:00
4101,572,returned,3607.47,2024-07-02 19:03:00
4102,170,cancelled,4725.97,2024-10-04 21:18:00
4103,984,returned,2821.88,2024-09-23 10:40:00
4104,516,cancelled,7378.88,2024-09-28 06:53:00
4105,757,pending,9729.34,2024-06-13 22:27:00
4106,728,returned,1436.26,2024-03-29 00:47:00
4107,521,cancelled,4039.2,2024-03-05 21:37:00
4108,798,pending,3687.88,2024-04-20 20:55:00
4109,327,cancelled,893.52,2024-10-26 12:10:00
4110,569,pending,1808.87,2024-06-28 00:48:00
4111,109,pending,3591.42,2024-12-05 20:25:00
4112,173,cancelled,4527.5,2024-10-09 13:12:00
4113,604,cancelled,8820.04,2024-11-26 00:05:00
4114,872,pending,7949.9,2024-05-05 08:05:00
4115,295,pending,5980.81,2024-01-07 19:44:00
4116,671,returned,4004.75,2024-12-21 14:02:00
4117,138,returned,4045.17,2024-05-14 10:52:00
4118,860,completed,9632.44,2024-07-03 13:12:00
4119,190,completed,4824.42,2024-05-25 20:02:00
4120,20,pending,6183.78,2024-01-26 23:48:00
4121,87,pending,2531.54,2024-04-12 17:39:00
4122,182,pending,1687.19,2024-08-25 02:05:00
4123,973,pending,3884.98,2024-01-03 22:02:00
4124,430,completed,9324.47,2024-03-14 14:31:00
4125,675,completed,3271.67,2024-05-23 12:07:00
4126,946,returned,8326.44,2024-01-29 15:27:00
4127,892,pending,3970.13,2024-04-21 22:33:00
4128,731,cancelled,202.2,2024-10-20 10:14:00
4129,475,pending,2078.86,2024-08-04 02:28:00
4130,846,returned,6624.44,2024-04-24 21:07:00
4131,211,pending,7886.36,2024-02-28 00:41:00
4132,960,cancelled,2902.83,2024-02-17 13:19:00
4133,141,pending,7182.62,2024-07-18 11:17:00
4134,922,cancelled,1251.41,2024-04-10 14:11:00
4135,476,returned,6619.07,2024-07-17 16:23:00
4136,489,returned,8953.53,2024-01-17 13:54:00
4137,710,pending,7921.39,2024-11-05 09:11:00
4138,639,completed,8206.02,2024-08-07 02:30:00
4139,336,cancelled,1090.86,2024-10-08 14:01:00
4140,89,returned,6235.25,2024-10-16 06:11:00
4141,307,pending,507.65,2024-03-27 09:35:00
4142,225,returned,3145.76,2024-05-16 02:49:00
4143,509,pending,2268.34,2024-06-25 13:49:00
4144,344,pending,5059.73,2024-07-18 18:16:00
4145,460,completed,1738.53,2024-05-30 17:23:00
4146,764,pending,3847.15,2024-03-11 13:35:00
4147,582,completed,2880.65,2024-08-27 05:12:00
4148,529,returned,7366.03,2024-05-16 02:41:00
4149,13,completed,5996.64,2024-04-26 16:55:00
4150,346,cancelled,4868.92,2024-05-17 05:05:00
4151,401,cancelled,2421.11,2024-10-29 19:01:00
4152,856,completed,5857.36,2024-04-22 15:34:00
4153,80,cancelled,6752.42,2024-01-26 09:31:00
4154,867,returned,7396.69,2024-05-30 07:29:00
4155,518,cancelled,2830.49,2024-08-22 01:25:00
4156,746,returned,915.31,2024-08-19 20:54:00
4157,360,returned,2638.43,2024-07-31 14:08:00
4158,696,returned,7574.68,2024-07-25 17:59:00
4159,829,completed,3740.66,2024-06-01 22:05:00
4160,532,cancelled,8183.12,2024-11-07 18:02:00
4161,961,completed,1576.61,2024-08-31 22:10:00
4162,591,completed,209.82,2024-09-21 09:21:00
4163,42,returned,6533.14,2024-10-14 12:01:00
4164,298,pending,3697.08,2024-08-07 01:21:00
4165,922,completed,2356.15,2024-05-06 14:17:00
4166,937,returned,5962.19,2024-05-05 06:01:00
4167,406,returned,6481.66,2024-12-06 06:01:00
4168,838,returned,4762.93,2024-03-02 17:59:00
4169,139,pending,7375.47,2024-08-03 13:56:00
4170,879,returned,9121.12,2024-11-24 08:49:00
4171,84,completed,7733.86,2024-08-19 16:41:00
4172,520,returned,3358.06,2024-09-14 10:43:00
4173,613,completed,3933.39,2024-04-15 18:26:00
4174,210,cancelled,6829.4,2024-03-27 22:32:00
4175,711,returned,9875.37,2024-01-13 23:54:00
4176,323,cancelled,8496.79,2024-12-09 20:19:00
4177,585,pending,1476.09,2024-03-01 22:29:00
4178,61,cancelled,6514.33,2024-10-14 13:48:00
4179,717,completed,5496.14,2024-07-24 21:46:00
4180,454,completed,4130.64,2024-04-15 05:53:00
4181,63,completed,4081.97,2024-03-24 18:59:00
4182,986,completed,4798.21,2024-10-24 18:11:00
4183,786,completed,6761.75,2024-10-17 17:59:00
4184,164,returned,1287.98,2024-03-19 13:44:00
4185,331,pending,7748.89,2024-04-29 14:05:00
4186,469,completed,5385.55,2024-06-06 19:16:00
4187,176,returned,5914.39,2024-03-21 00:13:00
4188,736,pending,9727.51,2024-02-14 21:49:00
4189,244,cancelled,3094.62,2024-11-23 19:44:00
4190,20,completed,2894.54,2024-10-16 19:26:00
4191,461,completed,9939.45,2024-11-02 05:04:00
4192,632,cancelled,8213.31,2024-08-12 06:00:00
4193,377,cancelled,9962.72,2024-09-28 05:17:00
4194,238,cancelled,6621.02,2024-05-05 01:44:00
4195,151,completed,4712.49,2024-10-02 03:26:00
4196,483,completed,3925.01,2024-07-11 20:17:00
4197,680,pending,6810.23,2024-06-24 20:33:00
4198,594,completed,1119.27,2024-11-29 08:56:00
4199,791,pending,9022.4,2024-11-30 16:05:00
4200,337,completed,2077.16,2024-08-17 01:07:00
4201,488,completed,9375.47,2024-03-20 13:40:00
4202,306,completed,4518.04,2024-01-25 06:01:00
4203,526,completed,5224.06,2024-02-03 14:10:00
4204,412,pending,5334.05,2024-11-03 13:35:00
4205,179,cancelled,8345.94,2024-09-26 10:48:00
4206,970,completed,6639.08,2024-01-10 14:09:00
4207,529,cancelled,9518.95,2024-04-04 20:41:00
4208,479,cancelled,979.29,2024-08-02 17:00:00
4209,434,completed,7220.4,2024-07-16 03:10:00
4210,820,returned,4120.83,2024-03-08 00:35:00
4211,34,pending,8422.65,2024-05-02 19:07:00
4212,468,completed,6392.47,2024-03-30 13:12:00
4213,689,cancelled,2878.05,2024-04-21 10:51:00
4214,610,returned,6339.12,2024-04-04 20:16:00
4215,343,returned,9009.9,2024-02-11 05:00:00
4216,754,cancelled,8124.01,2024-12-02 04:19:00
4217,167,cancelled,2228.0,2024-11-01 00:37:00
4218,93,pending,9572.56,2024-08-22 11:15:00
4219,10,pending,5558.07,2024-05-16 18:28:00
4220,415,completed,2574.26,2024-07-11 20:48:00
4221,460,completed,1405.41,2024-05-30 07:24:00
4222,326,pending,8460.17,2024-12-19 09:02:00
4223,361,cancelled,2300.83,2024-08-05 08:32:00
4224,772,completed,7029.13,2024-08-13 11:49:00
4225,965,cancelled,6828.73,2024-05-04 12:52:00
4226,719,cancelled,8419.96,2024-09-18 17:09:00
4227,122,cancelled,8755.36,2024-10-18 14:31:00
4228,255,cancelled,2836.81,2024-12-30 12:26:00
4229,156,pending,9611.23,2024-04-28 13:02:00
4230,391,returned,8087.29,2024-11-05 19:33:00
4231,418,cancelled,5894.54,2024-03-07 11:37:00
4232,318,returned,9681.13,2024-12-07 05:08:00
4233,767,completed,9518.03,2024-04-05 19:33:00
4234,397,pending,1741.28,2024-07-29 18:39:00
4235,132,completed,3899.93,2024-07-22 02:29:00
4236,972,returned,1851.52,2024-06-25 12:39:00
4237,605,pending,5921.08,2024-11-04 23:35:00
4238,254,pending,3274.1,2024-10-10 23:30:00
4239,886,returned,5604.18,2024-08-25 22:31:00
4240,462,pending,3784.47,2024-08-10 00:19:00
4241,125,pending,2622.59,2024-03-29 01:33:00
4242,971,cancelled,8962.61,2024-05-06 03:20:00
4243,205,pending,9762.88,2024-11-02 02:09:00
4244,130,returned,197.45,2024-01-03 02:18:00
4245,305,completed,6558.48,2024-12-03 22:29:00
4246,953,returned,1553.26,2024-11-11 23:47:00
4247,967,completed,9570.18,2024-06-05 23:41:00
4248,678,pending,8543.78,2024-05-25 23:59:00
4249,578,completed,2255.5,2024-03-01 00:13:00
4250,529,returned,3281.83,2024-11-21 17:30:00
4251,136,completed,5955.22,2024-10-03 13:41:00
4252,336,returned,3041.51,2024-12-07 22:08:00
4253,304,completed,3362.11,2024-12-29 20:09:00
4254,57,pending,2411.97,2024-04-28 00:36:00
4255,955,returned,9933.93,2024-08-07 19:51:00
4256,105,cancelled,5631.12,2024-11-13 12:08:00
4257,938,completed,6525.45,2024-07-08 12:34:00
4258,135,completed,943.23,2024-12-03 11:15:00
4259,644,completed,4540.84,2024-07-28 13:06:00
4260,959,returned,5761.52,2024-09-02 04:48:00
4261,783,cancelled,8510.78,2024-01-04 09:15:00
4262,815,cancelled,4958.45,2024-03-02 22:10:00
4263,326,pending,9647.21,2024-12-02 06:30:00
4264,677,cancelled,8519.16,2024-02-19 00:03:00
4265,509,returned,5009.09,2024-11-24 05:04:00
4266,509,cancelled,714.89,2024-08-02 02:48:00
4267,590,pending,9663.38,2024-03-16 22:21:00
4268,854,completed,5948.78,2024-09-21 15:12:00
4269,216,returned,499.12,2024-06-01 23:11:00
4270,830,cancelled,8532.66,2024-06-07 08:54:00
4271,460,cancelled,5544.51,2024-01-01 08:31:00
4272,442,completed,4494.92,2024-09-30 13:55:00
4273,132,pending,3220.61,2024-02-03 00:44:00
4274,858,returned,4194.03,2024-02-09 19:04:00
4275,806,returned,6335.76,2024-12-18 17:54:00
4276,800,cancelled,989.3,2024-12-21 07:42:00
4277,171,cancelled,876.72,2024-06-29 12:12:00
4278,995,cancelled,466.69,2024-02-07 17:50:00
4279,363,completed,3508.7,2024-10-05 23:05:00
4280,747,completed,3277.51,2024-08-19 08:17:00
4281,736,returned,6723.86,2024-05-07 19:42:00
4282,120,returned,564.22,2024-09-08 15:00:00
4283,52,cancelled,211.95,2024-05-05 00:45:00
4284,319,cancelled,8938.61,2024-03-01 17:17:00
4285,19,pending,6081.65,2024-12-30 17:09:00
4286,183,completed,8062.29,2024-01-13 21:13:00
4287,603,returned,3997.2,2024-03-23 23:46:00
4288,41,pending,5186.04,2024-10-05 17:25:00
4289,701,cancelled,6320.59,2024-12-21 23:01:00
4290,676,returned,5388.36,2024-01-07 04:25:00
4291,330,pending,6120.0,2024-06-22 02:57:00
4292,392,cancelled,6951.29,2024-12-29 19:13:00
4293,888,pending,7251.51,2024-06-24 23:26:00
4294,136,pending,649.39,2024-04-07 19:29:00
4295,308,cancelled,8515.04,2024-09-14 16:57:00
4296,55,returned,4925.08,2024-09-15 23:38:00
4297,572,returned,9924.76,2024-01-22 19:10:00
4298,43,completed,6034.9,2024-11-10 02:34:00
4299,860,cancelled,8669.96,2024-02-10 02:12:00
4300,698,pending,8126.49,2024-07-12 03:06:00
4301,344,cancelled,5580.09,2024-10-14 01:21:00
4302,167,returned,2485.59,2024-12-02 03:07:00
4303,609,returned,420.25,2024-08-20 21:43:00
4304,163,pending,279.09,2024-04-25 19:57:00
4305,482,completed,4812.88,2024-05-19 11:45:00
4306,286,cancelled,4854.45,2024-12-23 01:55:00
4307,545,pending,9193.49,2024-04-10 02:28:00
4308,769,completed,2963.83,2024-02-07 19:36:00
4309,348,pending,5808.13,2024-08-03 15:51:00
4310,397,returned,1409.48,2024-07-27 05:15:00
4311,335,returned,9236.21,2024-07-05 07:00:00
4312,142,returned,829.36,2024-09-30 09:01:00
4313,133,cancelled,4913.0,2024-10-11 14:00:00
4314,222,returned,5217.67,2024-01-25 10:59:00
4315,833,completed,3994.37,2024-01-22 12:25:00
4316,245,returned,8309.43,2024-07-08 01:08:00
4317,749,completed,6505.1,2024-08-07 08:53:00
4318,9,completed,208.4,2024-04-20 18:02:00
4319,607,completed,9885.52,2024-01-31 23:15:00
4320,655,completed,1517.31,2024-03-10 00:38:00
4321,269,cancelled,1664.99,2024-04-12 14:48:00
4322,380,returned,6991.53,2024-07-06 07:54:00
4323,115,pending,9694.84,2024-01-22 01:39:00
4324,734,returned,525.68,2024-08-25 11:58:00
4325,835,returned,9351.0,2024-12-04 10:16:00
4326,831,cancelled,9816.68,2024-10-29 04:02:00
4327,327,cancelled,7496.95,2024-11-05 09:44:00
4328,293,cancelled,2328.78,2024-02-16 03:35:00
4329,17,completed,7211.83,2024-10-31 12:22:00
4330,645,cancelled,5340.99,2024-05-25 09:48:00
4331,339,returned,9805.47,2024-03-21 05:38:00
4332,814,cancelled,1579.14,2024-09-09 19:31:00
4333,54,cancelled,7024.17,2024-07-13 00:15:00
4334,993,returned,1115.23,2024-08-03 04:19:00
4335,555,returned,401.79,2024-01-06 09:28:00
4336,885,pending,7601.92,2024-07-26 00:08:00
4337,202,cancelled,8017.79,2024-02-02 11:32:00
4338,374,completed,802.96,2024-04-11 21:00:00
4339,70,returned,2380.95,2024-11-21 02:27:00
4340,509,completed,3228.73,2024-01-28 11:33:00
4341,451,completed,3796.85,2024-04-01 08:19:00
4342,77,pending,2528.42,2024-06-16 09:28:00
4343,581,cancelled,660.48,2024-07-11 08:46:00
4344,764,cancelled,2216.56,2024-12-14 10:44:00
4345,962,returned,5876.89,2024-06-12 23:29:00
4346,127,completed,7608.87,2024-09-25 20:36:00
4347,545,returned,4403.8,2024-06-02 22:25:00
4348,595,pending,4353.88,2024-07-17 03:35:00
4349,241,pending,8822.96,2024-12-31 19:31:00
4350,271,returned,4020.28,2024-01-04 11:43:00
4351,480,completed,7742.77,2024-05-04 23:44:00
4352,490,returned,8032.76,2024-02-15 17:16:00
4353,251,completed,8076.54,2024-02-21 18:11:00
4354,168,completed,6074.35,2024-08-09 15:15:00
4355,223,pending,8518.06,2024-03-14 22:45:00
4356,619,returned,2205.74,2024-12-15 04:13:00
4357,580,returned,2962.05,2024-01-21 05:55:00
4358,575,pending,3289.38,2024-03-24 12:59:00
4359,824,returned,3823.01,2024-10-30 20:11:00
4360,265,pending,4449.03,2024-05-01 19:59:00
4361,727,pending,2315.96,2024-09-30 10:41:00
4362,145,completed,1452.94,2024-12-17 05:01:00
4363,590,completed,2588.49,2024-01-01 02:27:00
4364,632,pending,2356.74,2024-03-30 16:17:00
4365,301,pending,2202.94,2024-06-01 15:42:00
4366,73,pending,8905.63,2024-01-05 21:30:00
4367,340,cancelled,8633.98,2024-06-17 08:44:00
4368,351,pending,8977.32,2024-01-30 14:20:00
4369,447,completed,2097.22,2024-04-23 03:01:00
4370,4,returned,7907.16,2024-05-05 06:43:00
4371,159,pending,7757.22,2024-08-09 20:46:00
4372,798,pending,9144.75,2024-09-09 14:29:00
4373,479,pending,2117.15,2024-02-08 13:56:00
4374,744,completed,9553.92,2024-07-24 09:46:00
4375,490,completed,9262.58,2024-08-14 00:13:00
4376,572,cancelled,618.36,2024-07-12 01:21:00
4377,630,cancelled,1777.71,2024-09-14 09:08:00
4378,646,cancelled,939.66,2024-01-20 20:30:00
4379,811,cancelled,7306.45,2024-03-08 15:17:00
4380,19,returned,4785.1,2024-07-06 16:10:00
4381,439,returned,4260.46,2024-07-09 18:59:00
4382,3,returned,8321.02,2024-01-08 01:15:00
4383,724,returned,1990.01,2024-09-17 21:22:00
4384,650,returned,8842.08,2024-05-14 13:46:00
4385,73,cancelled,5779.4,2024-05-16 10:38:00
4386,498,pending,1134.42,2024-04-21 18:44:00
