event_id,user_id,event_type,page,product_id,session_id,event_at
9106,398,search,home,62,71963695-6ddd-4a51-8bb4-8733717be722,2024-03-27 12:49:00
9107,195,page_view,home,82,b8d17654-a4b1-4bf5-a2e2-adaa972ed2a2,2024-08-04 16:07:00
9108,673,remove_from_cart,profile,40,5cfd501f-698b-4eba-8041-fb81bf766bf6,2024-05-08 21:18:00
9109,674,remove_from_cart,profile,35,1b156def-d0e1-4cd2-8afb-0edcdcd59ad5,2024-12-05 11:42:00
9110,147,add_to_cart,checkout,81,ec8250d6-c289-40dd-bb45-4cfbba709edb,2024-08-07 09:58:00
9111,401,search,product,14,0e2f5a5e-e6be-4f75-9712-43885c20dc9f,2024-10-13 18:31:00
9112,122,add_to_cart,cart,14,93153bd0-6ccf-4d75-9f89-2128a75041a2,2024-07-20 11:51:00
9113,436,remove_from_cart,product,39,d3f3dd7d-ea27-4f06-9868-7436fa3bcc08,2024-05-08 08:55:00
9114,46,search,product,27,ec552b83-90ea-4588-a1ba-9004496792ea,2024-01-06 03:49:00
9115,234,add_to_cart,profile,86,18a1e329-88a2-4ad7-9969-3abbeb517412,2024-12-31 15:00:00
9116,514,search,profile,82,49e7a0df-5989-43b2-813f-f436d76e46f1,2024-04-20 01:53:00
9117,973,page_view,checkout,11,1b05c94c-ddf6-4471-bb54-d58e6cf9457d,2024-05-27 04:18:00
9118,314,purchase,checkout,13,9202ad0e-6583-4851-9db8-249fb7ff3bb3,2024-08-22 14:01:00
9119,737,remove_from_cart,cart,69,3a0bd039-b144-4a7c-b3e2-13ce4e73606e,2024-08-02 11:39:00
9120,651,add_to_cart,cart,81,80d2ac55-b1f2-42ce-8567-c24510c1fb5c,2024-05-09 12:03:00
9121,147,purchase,home,76,09e3d3a7-3f67-4255-af5d-a09ad15d9060,2024-04-15 00:17:00
9122,540,add_to_cart,home,25,b3fba6fc-4327-4a78-af46-7f19819c75f4,2024-04-14 08:30:00
9123,5,search,cart,62,1286dffc-9da2-4757-919f-0330cc8e9597,2024-05-22 17:48:00
9124,249,remove_from_cart,search,15,ad84222f-a459-4768-95d9-286adf284ac3,2024-09-17 17:30:00
9125,262,purchase,cart,100,347469dd-4e33-4826-af51-79bc6681f227,2024-08-25 08:52:00
9126,590,add_to_cart,checkout,90,ad4a5096-825b-4241-b27f-9f74a534fd70,2024-08-18 03:41:00
9127,997,add_to_cart,product,80,e7395a8b-0a78-462d-8dfb-a039ead2ce81,2024-01-25 16:36:00
9128,848,search,profile,34,a64d3dbd-005e-48be-914c-32ba635c7789,2024-03-01 11:30:00
9129,78,search,product,40,9c53c688-a9c2-4983-9c46-bc808f3f2e19,2024-03-27 09:05:00
9130,71,page_view,cart,71,978fa8a4-6b53-40f6-8e59-84f33b7f0a6b,2024-09-28 17:34:00
9131,182,search,search,61,e028e5c8-4524-430a-b3da-60bbc3ad9ee1,2024-03-13 08:35:00
9132,19,purchase,profile,45,c65c0a1c-17d0-4c7a-b0c0-92405dbcb19a,2024-07-19 21:26:00
9133,500,purchase,search,38,b6fb1692-d17f-4a5b-8320-87157375fb2d,2024-12-16 00:36:00
9134,225,search,home,10,363fe48c-8d62-45f6-a352-dc95105de2bf,2024-12-13 23:11:00
9135,444,purchase,home,96,2f2b3f89-d1d5-4d8a-88db-d977be3e7719,2024-02-26 23:32:00
9136,217,remove_from_cart,cart,8,119f2b7f-8d9d-496f-89af-48f524ce79a4,2024-11-10 06:10:00
9137,985,remove_from_cart,home,37,e8e883aa-5dc8-4847-944d-32714e3df104,2024-07-05 20:45:00
9138,30,add_to_cart,home,77,1c8a9c04-4000-4b08-8272-4475080175cc,2024-01-16 21:23:00
9139,289,add_to_cart,cart,31,5167ec76-dc9d-4000-ae3e-8b651128fd66,2024-02-28 00:29:00
9140,62,page_view,cart,94,950cae60-1e88-42dd-98c0-3b1d4d5fac95,2024-02-26 04:41:00
9141,460,search,home,96,0b8475c7-5371-40e3-8434-2c86b0438f7d,2024-10-20 15:10:00
9142,526,page_view,home,78,053f538c-e5c2-477a-b4c5-75c9c125b243,2024-01-28 12:59:00
9143,185,page_view,product,21,330bdd51-3077-4a78-bca8-6a0ce6f13af8,2024-09-01 06:03:00
9144,447,add_to_cart,cart,100,7d3abfc9-bb67-4415-b5f5-08a51e9d601d,2024-05-21 07:27:00
9145,784,add_to_cart,search,75,035f52ce-35a0-4d38-b99c-e5605bfa8e54,2024-01-22 06:47:00
9146,599,remove_from_cart,search,15,cc61d58d-a8e0-49ca-8b92-6411491836fa,2024-02-19 21:05:00
9147,162,search,checkout,55,7700a25f-7dbd-4374-a519-18726b3ee04f,2024-05-09 00:52:00
9148,477,add_to_cart,home,84,0dc6e82f-6e56-4f2e-a566-fd1602a68198,2024-06-22 03:21:00
9149,548,remove_from_cart,product,28,c439f8a7-44ac-457f-9421-b1447faf18a2,2024-02-02 21:20:00
9150,294,page_view,search,33,de529ec2-c18b-4fb5-ae5c-f6e7ab0cc94f,2024-05-27 13:58:00
9151,563,search,home,26,99b15606-a53f-4bfa-b920-e8dd500756ba,2024-01-19 03:00:00
9152,47,search,product,7,cb831742-1e8d-4608-b3b7-5d2421638a99,2024-09-27 13:34:00
9153,614,search,home,31,006f1260-ca7c-4728-bf1f-88d8ed416aff,2024-07-28 06:40:00
9154,966,purchase,home,28,775a6849-1a44-4882-a819-7f14944d60d0,2024-12-16 13:50:00
9155,943,page_view,checkout,20,9a514610-7758-4e04-a219-32b544f10842,2024-03-13 07:21:00
9156,591,add_to_cart,checkout,51,b969f79b-fbfb-42f4-8694-2b89e3240702,2024-03-20 18:13:00
9157,585,search,profile,81,efcc22df-3ffb-4167-8430-653d4fcf8bc9,2024-10-08 15:17:00
9158,897,page_view,profile,69,0d14bcb7-5db8-4044-8d7e-05b7a472c0d1,2024-01-11 04:51:00
9159,727,page_view,search,43,7e229c48-edd5-4e0d-b06f-8865b942b02b,2024-11-29 05:23:00
9160,303,remove_from_cart,checkout,68,05a11010-c8ba-49d9-b46c-b1b79a187120,2024-05-30 14:38:00
9161,615,page_view,profile,62,e7b895ee-dc13-49e7-ba59-92fde0be3b95,2024-03-24 14:57:00
9162,729,search,profile,4,77d02919-b9d7-4cc5-b88a-0b436bd848ed,2024-04-01 21:50:00
9163,466,add_to_cart,cart,10,b7cfa24e-b37b-4dfe-9e08-9d9c4b598d65,2024-10-25 16:54:00
9164,990,purchase,cart,49,45daba70-aac9-49ef-a712-7d86bd891e20,2024-03-14 04:57:00
9165,348,purchase,checkout,32,ba186078-a57d-4e63-a534-9e38ecea044d,2024-06-05 04:05:00
9166,278,add_to_cart,checkout,62,4d6a8bb6-26bd-4cfe-bb9f-7628fc700481,2024-09-11 09:45:00
9167,539,purchase,home,98,b01d6925-b2a4-4a9b-9a3f-f429102fc60f,2024-02-07 21:01:00
9168,321,purchase,checkout,31,6013b094-99ce-4fe2-bde0-86e122d45f8c,2024-01-10 23:51:00
9169,515,remove_from_cart,search,22,e4cc881f-ffbe-49bb-b79d-bf094495c4dc,2024-05-17 07:02:00
9170,323,remove_from_cart,profile,65,6ab36d74-3cf9-4ab0-bfbe-11584a587104,2024-02-11 16:25:00
9171,198,search,product,48,0ad7b28d-f959-44c0-aaa6-ad349e71d8ea,2024-05-24 06:25:00
9172,883,remove_from_cart,search,62,140ea4f2-34e6-4341-8e4a-0cc562043f3b,2024-07-07 03:00:00
9173,489,remove_from_cart,checkout,18,8d0cf662-d723-416e-9390-29dfab36b0e7,2024-07-21 19:10:00
9174,134,purchase,search,40,735afb9b-a94e-4876-a7a2-ae98de3e7c48,2024-03-20 00:38:00
9175,869,add_to_cart,product,83,2362e45c-3a77-4d2c-8f14-bc17e00624a4,2024-02-15 07:27:00
9176,57,remove_from_cart,checkout,86,056070e8-47f3-463f-b2f8-367bbda8ecf3,2024-11-09 14:39:00
9177,701,add_to_cart,checkout,7,19cac6f8-3307-469d-b205-fbc742548ae0,2024-03-08 07:31:00
9178,648,add_to_cart,search,42,bd18e9d4-fd14-4b57-9b3d-23ba7547afc0,2024-04-10 08:53:00
9179,926,add_to_cart,profile,21,0e9a6376-fcd4-4537-afec-499744351c10,2024-03-14 23:01:00
9180,266,purchase,checkout,29,f85eaa6a-b29e-47fc-95ac-eb780a95015c,2024-11-08 08:17:00
9181,382,purchase,product,72,4efe24bd-cf81-425a-b3f7-a98a523c5911,2024-03-22 12:58:00
9182,117,search,checkout,61,fda6a52c-7e5c-4314-9f23-b4dc817b8a8b,2024-10-26 12:31:00
9183,639,add_to_cart,checkout,17,7c988a8d-de98-40b3-b8ec-952e05772df3,2024-06-25 18:36:00
9184,874,search,cart,78,dd78f533-ff2d-4735-8d62-5e0ea2baac1c,2024-10-09 12:00:00
9185,83,purchase,checkout,45,73179741-0354-4889-a9b1-4a8e391e04cc,2024-12-01 22:52:00
9186,373,purchase,product,21,f7fe42b8-4786-4586-899b-4a3f6792f5ab,2024-03-04 22:28:00
9187,73,remove_from_cart,checkout,64,30287884-61c5-4b05-88a3-02a00692452c,2024-05-14 20:55:00
9188,124,search,search,3,6eeca934-6861-48ab-9ff4-801d2e6e9b7c,2024-06-09 00:21:00
9189,544,add_to_cart,search,77,3a3729e1-2a1a-4c9a-99cd-f83b43dc5438,2024-03-02 08:25:00
9190,163,page_view,profile,66,49b24d33-1323-477f-859a-b473742c645b,2024-11-12 09:57:00
9191,922,page_view,checkout,73,3203b18d-7654-4e98-982f-f49d1d949e9e,2024-06-27 15:23:00
9192,537,page_view,profile,14,e5c229d4-b6c0-4133-a28a-1ad71dfee644,2024-10-08 12:14:00
9193,440,search,profile,3,e5791994-562f-4ee6-829f-a57ce1e0c3ba,2024-08-22 12:26:00
9194,658,search,search,26,6b3ea003-2b2e-46a7-b87b-e6739f9e7171,2024-12-07 13:07:00
9195,792,purchase,profile,26,5e5c412d-45c4-4b20-b635-fee85558d378,2024-03-16 23:40:00
9196,482,page_view,cart,46,dd18e7b6-f532-4a30-85bf-5823d2351af8,2024-10-04 22:13:00
9197,583,page_view,search,85,f99fd729-53cc-4dcc-b773-e45623fb4eb4,2024-08-24 07:09:00
9198,826,remove_from_cart,home,35,b3eac300-a7a5-4b0a-b8da-779ac91d4863,2024-06-13 09:26:00
9199,914,page_view,checkout,86,261205b8-3375-4ca7-b328-9d2cfef53946,2024-01-25 14:50:00
9200,442,remove_from_cart,profile,79,77173472-05d2-4629-8bab-b1fb6c7721f5,2024-01-13 07:44:00
9201,943,purchase,search,10,028cd6a7-f634-45c1-a9f7-fa47637de4ca,2024-09-21 19:19:00
9202,311,search,search,64,47927a21-dd08-41dc-97d5-59b51f2be2c4,2024-01-20 14:01:00
9203,317,remove_from_cart,profile,36,0fab7a4f-85e3-4074-9761-fed21abac40b,2024-10-13 05:07:00
9204,241,remove_from_cart,profile,37,e5e40d2d-83cf-4c7e-a885-bd6fd2281868,2024-12-17 18:30:00
9205,800,remove_from_cart,search,91,245e6ade-7001-4181-a3fc-6c221634808f,2024-10-24 06:23:00
9206,203,search,cart,73,f3b5e610-de65-405e-82ae-5643a96a3f77,2024-08-02 02:11:00
9207,789,remove_from_cart,cart,44,be85eeda-6a4e-469b-8696-f116d5b47eb4,2024-12-04 19:54:00
9208,184,add_to_cart,home,90,b07755c7-804c-4f9b-859f-81389f82cc3d,2024-06-03 12:12:00
9209,658,add_to_cart,search,61,b590604c-4da7-4f81-a5bb-bf58d9c1357b,2024-10-06 22:55:00
9210,914,page_view,home,55,c641ff21-6786-46f9-8839-f517cc54d33e,2024-03-07 10:40:00
9211,886,search,search,83,5a5f9d44-4e86-479a-9ad7-e29e242ab4d8,2024-04-28 20:48:00
9212,832,search,home,28,ea340f7e-fd47-49fd-a99b-eb8fe4a5d969,2024-06-27 01:32:00
9213,880,add_to_cart,product,83,1ae6b16a-e9b8-488d-b86b-0b4c80f7b3cc,2024-04-12 04:14:00
9214,691,remove_from_cart,search,11,a991070b-7a0c-46f1-8206-5a5ed03414ea,2024-07-29 20:24:00
9215,676,page_view,home,60,bb03ca8c-5604-4e87-b195-413f1f243a93,2024-05-26 12:18:00
9216,771,remove_from_cart,product,79,30fec69c-87a6-42d4-8383-22637bc16efa,2024-11-14 04:00:00
9217,864,purchase,home,9,9c174a94-25cb-490d-966f-f9963d351d51,2024-01-29 08:48:00
9218,679,search,checkout,42,4d3702cb-db08-48bc-940d-81b5a1cceb4d,2024-09-10 17:11:00
9219,635,remove_from_cart,checkout,69,2d347e53-9d7b-4ca4-adcb-edb791f6d1a6,2024-09-06 15:21:00
9220,335,page_view,checkout,14,e2ad30a1-aa11-402f-8616-806fcf679174,2024-09-20 02:43:00
9221,16,add_to_cart,cart,44,6b5d5511-9b67-4f02-94a3-2bd1084f9048,2024-11-27 22:02:00
9222,556,remove_from_cart,product,21,1ad8ae01-b0f2-4e9e-9415-99522f7fde24,2024-04-11 09:17:00
9223,593,purchase,product,63,ed3285b8-9846-4182-bb45-8a6e28a371f7,2024-06-28 20:58:00
9224,377,remove_from_cart,checkout,58,73307f8e-cd2c-4612-8d0b-e71e9c40ecc2,2024-12-10 22:03:00
9225,496,page_view,search,11,310af753-1d2c-4a0f-b385-25e92aa87fc8,2024-12-30 20:26:00
9226,78,purchase,home,69,4e60cd00-f623-4d08-993d-de96cc35a96e,2024-05-21 13:01:00
9227,623,remove_from_cart,cart,51,bf4eb05b-184e-4e5b-be49-5d314ab9a29f,2024-09-05 11:35:00
9228,21,search,profile,40,0064dc24-965d-4deb-b112-4bfb5841286e,2024-10-06 06:43:00
9229,24,page_view,product,26,fa38b790-7f82-4e78-904c-d8dea7beb957,2024-11-02 10:56:00
9230,587,page_view,checkout,87,3890c23d-5a48-4e0f-8d14-5c93e1120cc9,2024-06-21 09:55:00
9231,715,page_view,home,72,229db573-2d43-4c7a-b3f0-21f821ec1711,2024-04-07 04:18:00
9232,118,page_view,profile,17,034bc080-6f9a-48cf-af07-97f26056ee9e,2024-05-19 13:18:00
9233,11,purchase,product,38,2ac7a771-b475-4e56-8ea8-8c1dea33ec95,2024-11-09 16:52:00
9234,853,search,home,84,b8c8afdf-54b5-40f4-b4d3-da0d1f5f0e85,2024-05-08 02:38:00
9235,42,add_to_cart,cart,12,e8d607f8-faff-4869-8f23-658b39d7e945,2024-02-21 18:00:00
9236,145,remove_from_cart,cart,11,e74483db-36eb-460d-81de-9b7a20d36f5e,2024-04-06 12:45:00
9237,83,purchase,checkout,18,9d06ebfc-13c8-4328-9a33-5c59c8c37820,2024-08-08 16:41:00
9238,939,purchase,checkout,24,707efd55-60b5-4356-b322-ff0b084df1c4,2024-01-01 21:31:00
9239,924,search,product,81,055340cb-e311-4df1-afe6-030e9034de15,2024-03-06 09:58:00
9240,554,add_to_cart,cart,53,3a8bf072-e661-4f26-abab-aba67b4510c2,2024-02-28 03:24:00
9241,742,page_view,checkout,29,6909aed3-aca9-4da7-9e7d-5a7180be502d,2024-04-29 20:32:00
9242,479,page_view,search,16,66a581dc-ed1d-4787-8d21-c853c7850a6c,2024-09-21 07:32:00
9243,478,search,product,25,7703702a-d1a1-43e9-86a9-70f16d99e9d8,2024-03-28 13:32:00
9244,487,purchase,product,58,34e12d25-c7e4-47bb-8f35-5ea9464799b1,2024-08-26 07:03:00
9245,408,page_view,profile,25,b8320002-27e6-4c7a-a9ed-f4f391e52202,2024-07-21 22:07:00
9246,495,search,product,67,5379b046-9dff-4d74-a29c-e7107f533bd3,2024-08-03 00:54:00
9247,910,remove_from_cart,checkout,60,a772b140-18a8-4425-89b1-49e673f7ed1d,2024-05-01 04:31:00
9248,988,remove_from_cart,product,68,087fda82-60e6-40f3-9c74-a3e243c649d0,2024-11-19 23:33:00
9249,159,page_view,search,45,49ffbfbb-c9d8-44ad-b303-2f670cd49aa5,2024-01-28 19:58:00
9250,477,remove_from_cart,search,79,000bd8f4-8bee-430a-a852-8ad1df7eaba9,2024-12-22 00:21:00
9251,520,page_view,search,72,71cd7058-9359-4108-89df-742de64527ea,2024-11-17 15:03:00
9252,652,purchase,search,9,ffa10a99-e006-454b-bc38-3fc9f5f26711,2024-11-03 02:48:00
9253,644,remove_from_cart,profile,68,7226a6d9-af56-4633-8a5c-b9b307a643d8,2024-10-10 06:53:00
9254,995,remove_from_cart,cart,24,130ba46a-c623-4019-8572-435fe9808e2b,2024-05-13 10:17:00
9255,418,purchase,profile,63,e843d43d-03b3-4668-b782-221101b4c803,2024-06-21 04:05:00
9256,16,search,product,14,c3792bde-5a49-4cd2-9b18-8c7db6d35e52,2024-10-28 03:57:00
9257,993,remove_from_cart,product,87,3cd29859-c7cf-48d5-b847-b9b8f332555d,2024-10-06 20:01:00
9258,180,page_view,search,79,0db4ee6a-2313-4f5f-a0f3-3d487bda4cf6,2024-07-30 15:50:00
9259,117,search,home,99,9e931139-671b-4489-9b12-4497da79adb2,2024-10-29 03:26:00
9260,51,search,home,18,d67000a7-edda-4444-93ea-f379bb3c90f4,2024-07-17 17:36:00
9261,449,remove_from_cart,product,75,4e3e3633-bf44-4697-b213-aecf68f3fdeb,2024-12-11 10:13:00
9262,135,add_to_cart,checkout,4,aecae822-c82b-48bb-8b31-0b1704ec8fc0,2024-10-08 13:52:00
9263,353,search,product,60,48c7533d-e6c7-477c-8729-e32193ac8143,2024-02-11 23:13:00
9264,732,add_to_cart,checkout,62,a965ba3d-cf74-4c7f-a3b0-0fc1d5a05453,2024-08-08 18:23:00
9265,935,page_view,search,39,92884e4a-b838-4f88-92f1-3a88dd2029a6,2024-11-12 03:36:00
9266,840,search,search,54,bf843a88-e236-4dde-8d11-971a84d6cbdf,2024-12-21 09:40:00
9267,535,page_view,search,16,72dd88de-9576-470f-b492-28987821c337,2024-11-20 10:38:00
9268,903,purchase,checkout,66,afe6c633-b7ca-4ceb-8fa7-1838f4fcbfb8,2024-02-11 23:16:00
9269,406,remove_from_cart,search,79,9b1face6-ba57-4fe6-acad-de803e29133c,2024-08-22 06:29:00
9270,368,page_view,checkout,3,826843d7-e9b1-4074-8b39-3c74f2cb9018,2024-01-03 15:45:00
9271,535,add_to_cart,search,15,a0d4b133-e37e-4239-8a35-9e090d90ff8b,2024-10-28 23:31:00
9272,341,search,search,17,3e60353a-d621-4117-b86b-d6bd7d397921,2024-11-20 06:46:00
9273,14,remove_from_cart,checkout,44,80dc7d44-66f0-40d0-bf53-992685d8efd1,2024-09-29 16:27:00
9274,223,search,product,12,b0192a41-65c5-41a7-9319-b5282e9fba12,2024-04-02 09:34:00
9275,457,page_view,profile,80,bdad7c06-6e7b-4ccc-9fb3-1bc4dc33d9a1,2024-08-29 23:11:00
9276,963,page_view,checkout,68,b8b4735b-cc78-4d39-b6eb-58d05d5ab854,2024-09-30 23:59:00
9277,65,remove_from_cart,checkout,77,abf5d6af-611e-482b-ae8e-23879014c440,2024-09-16 09:49:00
9278,194,page_view,profile,23,2c3a75e6-254a-4315-8ed5-3e3f7fa81377,2024-07-22 09:30:00
9279,840,add_to_cart,search,87,7b353bd6-ae34-4bd4-8b61-60ec2d90bc11,2024-08-11 16:32:00
9280,6,search,home,17,78ccb4ab-a82c-4491-8a3d-17a3afae44da,2024-07-28 23:43:00
9281,92,search,profile,1,d488d257-bc2a-4e28-96cf-b5bf432c88ea,2024-08-23 18:02:00
9282,881,page_view,checkout,57,b7f1e0c5-a893-489e-ba63-423efaed53cf,2024-06-01 16:22:00
9283,109,page_view,home,58,9a48f48c-f56a-4669-93f4-dfad613960f4,2024-12-13 10:06:00
9284,445,purchase,checkout,85,6729d4df-c4be-4879-85db-c52a46589548,2024-10-07 07:18:00
9285,788,add_to_cart,checkout,79,fdb4008f-75c0-4483-82ff-08b331b76a5a,2024-01-02 07:23:00
9286,587,page_view,home,7,31313a0d-9f04-49bc-8df9-6f7701594e69,2024-02-16 08:05:00
9287,330,add_to_cart,home,29,583f475f-a5ce-4b0b-9725-c9fc02eda542,2024-09-18 16:09:00
9288,584,add_to_cart,checkout,43,28e87349-a8d9-4ae7-b46f-aa3f74b64311,2024-08-14 03:59:00
9289,412,add_to_cart,home,28,7a1d13ca-e2b5-4c69-9786-28cafb92ac79,2024-01-06 08:48:00
9290,770,remove_from_cart,home,37,86af2132-0f3a-4a4f-ad0d-22df3ba1e33f,2024-09-20 17:40:00
9291,451,remove_from_cart,checkout,77,8ad22d46-951a-4b03-9318-4020ab8b9572,2024-08-09 03:49:00
9292,8,remove_from_cart,search,80,cd95a58a-7700-46c8-8fa4-3d726c1bf58a,2024-02-03 05:15:00
9293,920,purchase,checkout,61,117d51e0-46b9-4625-8dbf-074bc2278dfc,2024-08-31 04:31:00
9294,736,page_view,cart,59,047d1217-0a37-4f6a-af5d-c4c0582dbba3,2024-09-22 23:27:00
9295,355,remove_from_cart,profile,20,28d68a05-ebb1-4b38-872d-4daace727de3,2024-01-03 10:17:00
9296,931,search,product,59,54ddb3d2-6ba7-4627-a78f-7ee025029328,2024-06-07 12:58:00
9297,621,page_view,checkout,97,a4449896-c210-4c47-98ac-e74a84443b11,2024-06-03 15:49:00
9298,424,remove_from_cart,home,48,726b22fc-a266-45a9-82aa-a1a2a9ae22b0,2024-11-11 00:49:00
9299,654,remove_from_cart,cart,2,b624d523-19fc-4203-a2bf-6e1d0524a941,2024-12-25 17:51:00
9300,256,add_to_cart,profile,95,d7f70c41-575f-49be-a706-af6ffa67a92e,2024-07-18 18:09:00
9301,77,remove_from_cart,profile,18,54c3f95c-33c2-41a1-9930-5c2621987141,2024-07-28 01:54:00
9302,667,purchase,cart,40,464e68d4-3a88-43ef-8bfa-8a04c699c914,2024-12-09 03:27:00
9303,143,add_to_cart,home,25,e9873210-2a29-4154-bc47-1fd7d4150f28,2024-05-13 12:34:00
9304,656,remove_from_cart,product,67,68166589-c666-492a-83c8-312995eb2517,2024-12-08 18:21:00
9305,258,purchase,checkout,93,cdcc6f6c-f4ee-4c7b-89b5-f58d7b4d690a,2024-02-09 20:24:00
9306,999,page_view,cart,68,73892d09-d131-48a3-be5d-3e2e4013011b,2024-01-16 11:29:00
9307,867,add_to_cart,cart,70,84eb3b28-5d83-4f23-84dc-24dc72dffa78,2024-09-13 08:16:00
9308,353,remove_from_cart,search,16,c8b45c1e-106b-4729-a85f-a7dc9cbc91d1,2024-03-05 09:25:00
9309,97,remove_from_cart,checkout,6,4c6f7642-274a-495e-9cca-502af5dd7eb6,2024-10-26 17:08:00
9310,488,add_to_cart,search,1,71b77919-cce1-432e-9e85-5cc742047dac,2024-09-26 18:10:00
9311,603,page_view,product,16,bddb7d74-4202-416a-83c3-dc087720d612,2024-10-08 17:06:00
9312,193,remove_from_cart,cart,99,84d2924f-89ed-40f6-a0ac-682a8d5cd5f9,2024-10-04 20:53:00
9313,98,page_view,profile,87,91906853-c794-4f73-9902-8f0c91935dce,2024-04-24 18:03:00
9314,884,search,search,68,871ad572-8c06-4715-8273-faaf7248904f,2024-01-02 22:14:00
9315,175,remove_from_cart,cart,22,8b8b2ed4-b0aa-4584-9b6a-bab410be2bad,2024-09-15 13:48:00
9316,763,remove_from_cart,profile,88,c70837ed-f347-4ef0-8e36-73b052a8cce6,2024-05-15 08:55:00
9317,887,search,cart,62,de5bdd8c-1011-4276-ba9e-cb6d4023fc37,2024-07-26 21:57:00
9318,686,purchase,profile,12,400e1de1-4a60-415b-b62b-e994da593364,2024-05-31 05:21:00
9319,544,remove_from_cart,checkout,79,e92857c3-d2aa-4da4-8bb1-2584fccdbb2e,2024-05-03 09:29:00
9320,55,search,checkout,45,a89dfc2e-51c1-417f-86b6-bb8e0e70ebd6,2024-02-17 04:16:00
9321,76,purchase,search,40,0b3744ad-7a0e-4418-9778-a9ab4680dd3e,2024-03-31 09:21:00
9322,42,search,product,6,9b782c36-0439-4bd9-b6cd-3794785a48cc,2024-05-02 01:05:00
9323,866,search,cart,22,4b478832-52da-4bce-b020-3ec29f508e10,2024-03-11 17:59:00
9324,350,page_view,profile,89,3caa3b11-dd42-4371-bb17-f41f6a6437a9,2024-03-16 09:29:00
9325,104,remove_from_cart,product,64,a7616027-9936-4f58-87b8-1edd9aaf10c4,2024-07-12 07:45:00
9326,396,purchase,search,62,5e841930-b575-4dd9-8f52-41e05d0a253b,2024-01-13 18:35:00
9327,599,page_view,cart,46,fa716867-6330-4ad4-baed-612120ef200f,2024-01-22 17:12:00
9328,832,search,cart,61,d7dfc344-1957-43eb-b8bb-2ff40a501932,2024-04-02 01:29:00
9329,431,search,cart,26,fea35065-3559-406d-93fe-36fa37f5b707,2024-07-23 17:50:00
9330,630,add_to_cart,product,22,70a07fc6-ded0-4821-a1ee-c145a226a9c3,2024-09-27 18:43:00
9331,520,purchase,search,25,a3f3e3dd-06b4-45e1-b7f5-0dfa60c582b6,2024-04-02 12:37:00
9332,492,page_view,product,52,d8d83c07-8539-46fb-99d5-7f4fa1ec0071,2024-08-26 11:41:00
9333,514,search,home,28,9daccf6f-6399-4555-b2db-dff69898c96f,2024-07-05 05:52:00
9334,563,remove_from_cart,search,4,7aadf1f8-cfa2-4d3a-90d0-52d17e921d33,2024-09-04 13:22:00
9335,612,remove_from_cart,cart,73,90f64ef4-d144-4b98-8962-859ea3adf81e,2024-01-30 01:37:00
9336,363,add_to_cart,search,91,67d7358b-9baf-448e-8ab5-c399bbd9170b,2024-09-17 09:41:00
9337,617,purchase,home,38,021e588c-5ce4-43e9-943f-5281ae33a1db,2024-08-30 01:45:00
9338,227,remove_from_cart,home,43,8d3224a6-e4e0-422f-9376-6b7e1bfb0278,2024-03-09 21:37:00
9339,809,remove_from_cart,home,75,1827c523-7af5-4191-957d-b4662ab5ab88,2024-02-26 09:59:00
9340,342,search,search,23,33aa58f8-39d5-441d-9183-46acb89a8e5d,2024-11-15 14:01:00
9341,659,search,product,83,52953575-aa39-4359-840b-d17a25fcb09b,2024-12-26 01:55:00
9342,417,search,home,67,3d27967b-5817-42cd-ad6d-c4127cb4bf4d,2024-07-26 06:25:00
9343,959,purchase,product,92,20842922-dad3-4e7b-b44c-6a9d40870125,2024-11-26 03:14:00
9344,724,page_view,product,6,31beb4bd-9997-4afb-bb3d-e46795cffab6,2024-08-21 02:47:00
9345,417,search,cart,21,0d0d2c3f-1772-4619-a261-b64753bb64ee,2024-02-06 11:25:00
9346,703,page_view,cart,49,f0b2148f-a20b-4fa0-93e1-8c27eb69c572,2024-10-23 17:30:00
9347,236,remove_from_cart,profile,18,4f90b029-f11d-4318-9e19-66c1b248148c,2024-07-28 18:03:00
9348,580,page_view,home,39,953e13eb-f88a-4082-9d08-e786d657b840,2024-09-15 19:40:00
9349,500,remove_from_cart,cart,65,709a7ad1-b859-481c-bda4-a897942f85bd,2024-05-22 02:06:00
9350,601,search,cart,98,8d6f312d-f171-4585-a432-b4f805be3574,2024-09-07 10:50:00
9351,448,add_to_cart,profile,31,677ffdda-3b3f-4a1a-9a6c-b75d5df9a5d2,2024-09-20 14:37:00
9352,233,add_to_cart,product,29,01b8fcea-b0c1-4d31-baa5-a9c342f64433,2024-06-26 12:39:00
9353,596,page_view,profile,97,c0464b4a-e176-4ed6-8b81-f23850630a17,2024-01-27 14:06:00
9354,38,purchase,product,81,202f4a24-f5e8-42c9-868a-44d0e2f54143,2024-07-28 08:23:00
9355,388,add_to_cart,search,22,0c3adb3b-9b72-46ed-9b0f-6a075ff062ce,2024-02-19 04:08:00
9356,84,page_view,checkout,80,fb69a76e-8fd7-470d-aa88-7030f74933e1,2024-05-31 06:29:00
9357,628,purchase,product,57,55f4df5d-4780-425e-93d9-c8f0ed96841f,2024-01-27 08:26:00
9358,277,search,checkout,67,4b5d8277-2826-478e-b4ac-7bfc94c8e178,2024-03-12 14:41:00
9359,525,purchase,product,42,ec732fc0-14bf-4cb3-a377-115fc4300cf3,2024-10-04 21:26:00
